fw_id,school_district,school_name,sample_point_name,sample_date,Pb (µg/L),result,investigative_sample_number,comments,geo_school_name,address,lat,lon
540,SFUSD,Malcolm X ES,Malcolm X ES - Site E,10/6/17,16.2,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
540,SFUSD,Malcolm X ES,Malcolm X ES - Site E,10/17/17,17.6,repeat,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
541,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
542,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
543,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,10.7,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
544,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,1.42,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
545,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,3.91,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
546,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,4.32,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
547,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
548,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,1.07,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
549,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,1.74,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
550,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,11.4,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
551,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,5.71,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
552,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,2.65,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
553,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,5.35,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
554,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,13.8,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
555,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,7.16,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
556,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,6.18,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
557,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,4.54,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
558,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,43.1,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
558,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,216,repeat,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
558,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,11/1/17,198,confirmatory,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
558,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,11/1/17,15.5,investigative,2,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
558,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,11/1/17,8.08,investigative,3,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
558,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,11/1/17,8.49,investigative,4,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
558,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,11/1/17,8.54,investigative,5,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
558,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,11/1/17,5.37,investigative,6,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
558,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,11/1/17,5.34,investigative,7,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
558,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,11/1/17,3.96,investigative,8,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
558,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,11/1/17,3.49,investigative,9,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
558,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,11/1/17,3.42,investigative,10,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
559,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,18.9,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
559,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,17.9,repeat,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
560,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,45.1,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
560,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,22.6,repeat,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
561,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,54.5,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
561,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,28.4,repeat,1,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
561,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,46.1,investigative,2,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
561,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,24.6,investigative,3,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
561,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,13.8,investigative,4,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
561,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,8.27,investigative,5,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
561,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,5.54,investigative,6,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
561,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,3.96,investigative,7,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
561,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,3.08,investigative,8,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
561,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,3.2,investigative,9,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
561,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,2.76,investigative,10,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
562,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,23.6,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
562,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,5.07,repeat,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
562,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,11/1/17,14,confirmatory,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
563,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,18,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
563,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,2.98,repeat,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
563,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,11/1/17,14.9,confirmatory,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
564,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
565,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,1.44,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
566,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
567,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,5.84,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
568,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,4.1,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
569,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,1.19,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
570,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,1.2,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
571,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,1.14,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
572,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,380,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
572,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,7.69,repeat,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
572,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,11/1/17,538,confirmatory,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
572,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,4.32,investigative,2,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
572,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,2.09,investigative,3,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
572,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,2.48,investigative,4,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
572,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,1.72,investigative,5,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
572,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,1.45,investigative,6,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
572,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,1.4,investigative,7,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
572,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,1.45,investigative,8,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
572,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,1.36,investigative,9,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
572,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,1.12,investigative,10,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
573,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,333,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
573,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,89.7,repeat,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
573,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,17.8,investigative,2,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
573,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,9.18,investigative,3,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
573,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,5.01,investigative,4,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
573,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,4.92,investigative,5,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
573,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,4.62,investigative,6,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
573,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,4.58,investigative,7,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
573,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,4.7,investigative,8,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
573,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,4.09,investigative,9,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
573,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,3.65,investigative,10,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
574,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,1.55,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
575,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
576,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,1.14,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
577,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,3.43,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
578,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,1.73,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
579,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,< 1,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
580,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,2.25,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
581,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,1.17,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
582,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,9.89,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
583,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,6.87,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
584,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,1.58,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
585,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,1.64,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
586,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,9.74,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
587,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/19/17,2.16,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
588,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,2.02,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
589,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,1.69,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
590,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,2,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
591,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,1.49,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
592,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,12.8,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
593,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,5.02,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
594,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,8.27,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
595,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,4.69,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
596,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,< 1,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
597,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,1.71,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
598,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,2.49,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
599,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,< 1,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
599,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,< 1,repeat,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
600,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,1.62,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
601,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,1.13,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
602,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,2,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
603,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,4.18,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
604,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/20/17,5.38,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
605,SFUSD,Malcolm X ES,Malcolm X ES - SPECIAL SAMPLE,10/24/17,< 1,initial,NA,NA,Malcolm X Elementary School,"350 HARBOR RD, SAN FRANCISCO, CA 94124",37.7342377,-122.3809662
